City,Hotel Name,Address,NandA,Overall Rating,Review Rating,Date,Title,Review,Negative,Neutral,Positive,Compound
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," August 01, 2019",Awesome hotel,"We are so lucky and being upgraded to club studio, it makes our day. Everything is fine and the staffs were really friendly and helpful. For people who drive here, you need to spend RM10 for valet parking per day, i think this should be absorb by the hotel. Besides, the variety of the breakfast and also the cocktail section is not much but the food and drink come with quality so i still can tolerance with it. Overall is awesome, and i will try Majestic Hotel on my next visit which is the sister company of Hotel Stripe:)",0.0,0.842,0.158,0.9416
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," July 31, 2019",Fascinating hotel with superb hospitality,"Located strategically at the KL center. Monorail 5 minutes away. Taxi & Grab, no issue. Room was clean, had a great rest & sleep. Rooftop swimming pool was awesome. Most importantly, the service and hospitality from the front desk, to bell boy and valet parking was super excellent. This is what I called a 5 star hotel service",0.033,0.654,0.313,0.9633
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," July 21, 2019",Styles hotel,Good restaurant,0.0,0.256,0.744,0.4404
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," July 11, 2019",Great location and facilities,"Great location walking distance to the Petronas towers, very attentive staff and comfortable rooms.",0.0,0.619,0.381,0.8126
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,7.6," June 12, 2019",Nice staycation location,Excellent stay..just too little pool side chairs.,0.0,0.619,0.381,0.5719
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," June 07, 2019","Nice hotel, excellent service and staff",the hotel is conveniently located in the centre of Kuala Lumpur. the hotel staff was very friendly.,0.0,0.821,0.179,0.5413
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," June 05, 2019",Very good,"Deluxe room, RM313/n 1. General: A New & Vibrant looking hotel, with very attentive receptionists. May find it difficult to get to the hotel thru self-drive as it’s situation along a one way road (not facing main road); Provides car vallet parking @ RM10 (doesn’t have own parking) - expect 10-15mins for car collection during peak hours; Monorial station 8mins walk away - 3stations away to Bukit Bintang. Alternatively RM5 Grab car; 2. Bedroom: Cosy; Clean; spacious, comfy bed and sofa, tv w sufficient varieties of channels; lights switches are easily reachable from bedside; Went extra mile to provide deco/cake if you’re there for special occasions/anniversary 3. Toilet: Clean; Thoughtful toilet roll hanger (flat top to place handphone or book); sufficient hangers for towels; 4. In room Amenities: Complimentary bar, coffee machine (w capsules - if comes w milk, will be a plus point), 5. Breakfast @ RM55/pax: choices are moderate but taste good and serves good coffee;",0.011,0.844,0.145,0.9481
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," June 03, 2019",Up to the Autograph standard!,"My first time to stay in this area, as well as this property specifically. The room was fantastic, with lots of attention to the little details. Fantastic facilities, but where I really want to take the time here in the review is with the staffing. Literally every single person I met treated every guest like a VIP. From the valet and porter working in tandem, to front desk reception, to our server in the Club floor lounge, to the housekeeper, to the phone operator, to the duty manager and staff of the restaurant at the buffet breakfast - everyone here was simply brilliant. It is not the Majestic, in terms of opulence and grandiose facilities, but it IS absolutely a standout in terms of the lion-sized hearts of everyone I interacted with.",0.0,0.85,0.15,0.9635
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.8," May 23, 2019",overall cleanliness can be improved ,toilet not so clean overall cleanliness can be improved,0.22,0.541,0.24,0.0661
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," May 23, 2019",Worth a Stay!,"Location closed to commercial areas and shopping malls, breakfast ok as choice not that much, had a dinner there and tasted good, some good local restaurants nearby, the roof top swimming pool is nice, free drinks (wine served in the afternoon) for club room guests, worth a stay there.",0.0,0.692,0.308,0.9413
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," May 20, 2019",Excellent hotel & great staff,It was my wife's birthday & they upgraded our room. Didn't get the view I asked for even though I specifically asked for it in my booking and mentioned I was willing to pay extra. But they did surprise her with a cake. Location is perfect and the facilities are great. Fantastic breakfast. Can't go wrong & staff are very welcoming.,0.016,0.639,0.345,0.9812
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," May 14, 2019",Great Service,"The way they managed my meal for suhur, being deligent and arranging things within minutes was really amazing. Not once I had to open the hotel door the whole week that I was there, always greeted by a genuine smile and someone rushing to man the door for you. Although the room layout could be better, not a great placement to have the washbasin out in the living room. And I felt the facilities were quite basic. Surprised to know that there is not changing room, had to change in the gym and handicap toilet.",0.033,0.831,0.136,0.8583
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," May 13, 2019",Super hôtel ,The happy hour From 5 to 7 is great Everything is free If you eat at the downstairs dinner restaurant you are offered the dîner you only pay drinks Super for a 5 star,0.034,0.604,0.362,0.9393
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," May 03, 2019",Awesome place!!!,"Love the location and the service, everything!",0.0,0.588,0.412,0.6369
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," May 02, 2019","Great, location, staff and facilities.",Would recommend for business trip.,0.0,0.615,0.385,0.3612
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," April 17, 2019",Good,Kids love the hotel. Breakfast is good. Location is good too.,0.0,0.444,0.556,0.875
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,8.0," April 13, 2019",Staffs were very very accommodating. Hotel is very clean. Great for young party goers. Lively .,Staffs. Great. Hotel. Clean.,0.0,0.227,0.773,0.7783
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," April 09, 2019",Great hotel,Great service and facilities,0.0,0.423,0.577,0.6249
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.0," April 05, 2019",Underwhelming ,"Service was quite lacking for a 5 star hotel, room had a strange smell. The pool is closed at 7pm and you can't even enjoy the night view from the roof top pool area as they will lock it up",0.11,0.845,0.045,-0.3875
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," March 22, 2019",WORTH TO STAY,"I love all part of this hotel! Ambience, staff, food, room and just name it! Definitely will come again",0.0,0.699,0.301,0.7845
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.2," March 21, 2019",Very Up Market Hotel at reasonable price,The facilities are Grade 1 and definately 5 stars. Food served at the Restaurant are Excellent and Finely Cooked. Staffs are extra friendly and helpful. But the water from the shower tends to wet the whole floor outside the glass door.,0.0,0.85,0.15,0.6542
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," March 20, 2019","Booked 3 rooms, its was superb n fantastic. Feels like you are most welcome by the staff. ","Rooms very clean, well maintained. Love the carpet . Cozy style arrangement.",0.0,0.455,0.545,0.8615
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," March 15, 2019",Great Location,"The Stripes is in a great location many good bars and restaurants , it is also close to shopping malls and the sky train so its easy to get round the city, I will stay there on my next visit.",0.0,0.77,0.23,0.8801
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," March 04, 2019",Great rooms and location,"Although great place, breakfast is over- priced and most people go to local cafes for quarter of the price or buy a croissant from next door bakery!",0.0,0.859,0.141,0.6249
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 27, 2019",Great for a weekend getaway,"The room is stylish and spacious enough. Loved the complimentary coffee in the room. Very good restaurants and bars in the area particularly Joloko, Woo Pin, and Limpulo. The parking fee is by per-visit basis - only RM10 - and only the valet can park and retrieve your car.",0.0,0.763,0.237,0.9242
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," February 25, 2019",Comfortable stay,"The service is very good, staff very polite. Hotel Atmosphere and facilities meet my expectations, the room is very comfortable, enjoy staying here",0.0,0.661,0.339,0.8824
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 19, 2019",Best Hotel in KL,Very Luxury Collection Hotel in affordable price,0.0,1.0,0.0,0.0
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,10.0," February 19, 2019","Great place, EXCEPTIONAL SERVICE","Staff was really friendly and helpful. Really appreciate the little details the staff went above n beyond to do for us. Clean and nice room. Will revisit for sure! Enjoy the breakfast though the bfast spread was small - there were sufficiently good choices. Jockey Parking available at RM10 per stay, super useful!",0.0,0.575,0.425,0.9822
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,9.6," February 12, 2019",Very picturesque hotel with exceptional staff!,"The room exactly matched the photos that we saw on the website. Very comfortable with a very personalized touch and decor with all the necessities -- the fact that the bar was replenished daily (for free might I add) was a huge blessing! My wife and I genuinely appreciated that that 4 new complimentary bottles of water were supplied every day - something that none of the hotels we have stayed in previously have ever offered! (You usually have to buy your own water!) Housekeeping was exceptional -- always on time every morning with attention to detail -- I'd like to commend Motin for his great work. Front desk was always very welcoming and courteous -- our commendations and kind regards to Kingson, Su and Johnathan! Also the valet and outdoor greeting stuff were always quick on their feet to attend to our bags and car door opening -- thank you Sumon! In all, I cannot fault this great hotel -- we thoroughly enjoyed our stay here! God bless you all! Glenn",0.0,0.706,0.294,0.9952
Kuala Lumpur,"Hotel Stripes Kuala Lumpur, Autograph Collection","25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300","Hotel Stripes Kuala Lumpur, Autograph Collection ;25 Jalan Kamunting, Golden Triangle, Kuala Lumpur, Malaysia, 50300",9.0,6.0," January 29, 2019",Good new hotel,A bit out of the way,0.0,1.0,0.0,0.0
